Time,Load,Extension,Disp (Strain 1)
(s),(kN),(mm),(mm)
252.40000,17.18631,8.83394,3.19692
252.50000,17.18445,8.83744,3.19826
252.60000,17.19395,8.84108,3.19978
252.70000,17.18576,8.84436,3.20128
252.80000,17.20089,8.84828,3.20286
252.90000,17.19704,8.85155,3.20439
253.00000,17.18999,8.85495,3.20580
253.10000,17.20075,8.85863,3.20732
253.20000,17.19224,8.86187,3.20875
253.30000,17.20100,8.86564,3.21016
253.40000,17.20710,8.86920,3.21186
253.50000,17.19821,8.87255,3.21332
253.60000,17.20652,8.87613,3.21479
253.70000,17.19788,8.87944,3.21610
253.80000,17.20999,8.88330,3.21774
253.90000,17.20717,8.88654,3.21923
254.00000,17.20381,8.89008,3.22058
254.10000,17.21515,8.89366,3.22210
254.20000,17.20281,8.89689,3.22363
254.30000,17.22078,8.90089,3.22521
254.40000,17.20746,8.90390,3.22657
254.50000,17.21090,8.90750,3.22800
254.60000,17.22062,8.91104,3.22960
254.70000,17.21137,8.91446,3.23106
254.80000,17.23499,8.91853,3.23254
254.90000,17.20971,8.92134,3.23393
255.00000,17.22042,8.92520,3.23544
255.10000,17.22056,8.92839,3.23708
255.20000,17.21781,8.93199,3.23841
255.30000,17.23412,8.93566,3.23991
255.40000,17.21584,8.93880,3.24137
255.50000,17.23677,8.94288,3.24299
255.60000,17.22013,8.94572,3.24442
255.70000,17.22772,8.94959,3.24574
255.80000,17.23945,8.95310,3.24745
255.90000,17.22215,8.95633,3.24883
256.00000,17.24405,8.96035,3.25034
256.10000,17.22757,8.96342,3.25167
256.20000,17.24212,8.96734,3.25336
256.30000,17.23425,8.97041,3.25479
256.40000,17.23199,8.97401,3.25620
256.50000,17.24798,8.97775,3.25771
256.60000,17.23144,8.98087,3.25913
256.70000,17.24882,8.98481,3.26069
256.80000,17.24283,8.98801,3.26221
256.90000,17.24309,8.99162,3.26363
257.00000,17.24601,8.99501,3.26515
257.10000,17.24152,8.99847,3.26656
257.20000,17.25255,9.00219,3.26812
257.30000,17.24583,9.00535,3.26956
257.40000,17.24879,9.00904,3.27099
257.50000,17.26349,9.01285,3.27253
257.60000,17.24918,9.01603,3.27398
257.70000,17.25456,9.01972,3.27545
257.80000,17.25143,9.02294,3.27696
257.90000,17.25217,9.02646,3.27836
258.00000,17.26175,9.03007,3.27992
258.10000,17.25550,9.03345,3.28137
258.20000,17.26723,9.03736,3.28296
258.30000,17.25526,9.04034,3.28436
258.40000,17.25760,9.04397,3.28577
258.50000,17.27082,9.04762,3.28737
258.60000,17.25864,9.05091,3.28880
258.70000,17.27440,9.05482,3.29027
258.80000,17.26006,9.05785,3.29169
258.90000,17.27310,9.06187,3.29325
259.00000,17.26825,9.06494,3.29474
259.10000,17.26346,9.06850,3.29607
259.20000,17.28274,9.07236,3.29760
259.30000,17.26122,9.07531,3.29908
259.40000,17.28215,9.07946,3.30060
259.50000,17.27086,9.08243,3.30207
259.60000,17.27340,9.08617,3.30339
259.70000,17.28240,9.08959,3.30511
259.80000,17.26701,9.09287,3.30643
259.90000,17.29121,9.09688,3.30796
260.00000,17.27042,9.09975,3.30928
260.10000,17.28586,9.10374,3.31082
260.20000,17.28771,9.10703,3.31240
260.30000,17.27897,9.11056,3.31373
260.40000,17.29545,9.11430,3.31523
260.50000,17.27659,9.11737,3.31670
260.60000,17.29279,9.12124,3.31821
260.70000,17.28640,9.12438,3.31969
260.80000,17.29040,9.12812,3.32102
260.90000,17.29721,9.13164,3.32264
261.00000,17.28268,9.13484,3.32397
261.10000,17.29814,9.13860,3.32554
261.20000,17.29539,9.14195,3.32689
261.30000,17.29783,9.14559,3.32848
261.40000,17.30050,9.14908,3.32994
261.50000,17.29405,9.15246,3.33138
261.60000,17.30435,9.15621,3.33282
261.70000,17.30077,9.15951,3.33437
261.80000,17.30115,9.16306,3.33570
261.90000,17.30919,9.16669,3.33723
262.00000,17.29962,9.16999,3.33866
262.10000,17.30744,9.17371,3.34020
262.20000,17.30879,9.17708,3.34169
262.30000,17.30386,9.18053,3.34310
262.40000,17.31485,9.18413,3.34462
262.50000,17.30258,9.18734,3.34605
262.60000,17.32044,9.19136,3.34754
262.70000,17.30877,9.19439,3.34895
262.80000,17.31139,9.19807,3.35038
262.90000,17.32271,9.20160,3.35199
263.00000,17.30919,9.20494,3.35336
263.10000,17.33118,9.20900,3.35491
263.20000,17.31020,9.21185,3.35637
263.30000,17.32146,9.21577,3.35785
263.40000,17.31800,9.21883,3.35929
263.50000,17.31371,9.22240,3.36062
263.60000,17.33855,9.22630,3.36232
263.70000,17.31306,9.22931,3.36369
263.80000,17.33018,9.23321,3.36519
263.90000,17.32125,9.23622,3.36663
264.00000,17.32897,9.24013,3.36796
264.10000,17.33791,9.24356,3.36965
264.20000,17.31948,9.24679,3.37093
264.30000,17.34440,9.25087,3.37250
264.40000,17.32346,9.25379,3.37387
264.50000,17.34027,9.25778,3.37547
264.60000,17.33748,9.26098,3.37692
264.70000,17.33306,9.26459,3.37833
264.80000,17.34197,9.26815,3.37979
264.90000,17.33159,9.27140,3.38124
265.00000,17.35131,9.27541,3.38282
265.10000,17.33829,9.27845,3.38431
265.20000,17.33866,9.28203,3.38573
265.30000,17.34821,9.28565,3.38721
265.40000,17.34166,9.28899,3.38872
265.50000,17.34612,9.29253,3.39018
265.60000,17.34694,9.29591,3.39161
265.70000,17.34987,9.29961,3.39307
265.80000,17.35823,9.30327,3.39463
265.90000,17.34728,9.30652,3.39607
266.00000,17.35419,9.31026,3.39757
266.10000,17.35011,9.31343,3.39904
266.20000,17.34649,9.31688,3.40037
266.30000,17.36455,9.32072,3.40200
266.40000,17.35316,9.32398,3.40341
266.50000,17.36136,9.32778,3.40493
266.60000,17.35093,9.33077,3.40635
266.70000,17.35915,9.33464,3.40782
266.80000,17.36777,9.33804,3.40934
266.90000,17.35056,9.34127,3.41070
267.00000,17.37576,9.34542,3.41232
267.10000,17.35791,9.34833,3.41376
267.20000,17.36681,9.35223,3.41516
267.30000,17.37035,9.35551,3.41676
267.40000,17.36194,9.35900,3.41814
267.50000,17.38028,9.36279,3.41975
267.60000,17.35595,9.36569,3.42109
267.70000,17.38405,9.37006,3.42266
267.80000,17.37207,9.37300,3.42418
267.90000,17.36849,9.37660,3.42552
268.00000,17.38173,9.38013,3.42710
268.10000,17.36638,9.38342,3.42845
268.20000,17.38728,9.38733,3.43002
268.30000,17.36701,9.39018,3.43143
268.40000,17.38478,9.39428,3.43297
268.50000,17.38826,9.39762,3.43455
268.60000,17.37482,9.40105,3.43592
268.70000,17.39563,9.40496,3.43748
268.80000,17.37530,9.40795,3.43894
268.90000,17.38250,9.41158,3.44038
269.00000,17.38262,9.41485,3.44188
269.10000,17.38764,9.41861,3.44332
269.20000,17.39488,9.42216,3.44486
269.30000,17.37888,9.42527,3.44628
269.40000,17.39870,9.42921,3.44783
269.50000,17.39146,9.43244,3.44919
269.60000,17.38934,9.43593,3.45070
269.70000,17.39726,9.43950,3.45218
269.80000,17.39481,9.44299,3.45368
269.90000,17.40159,9.44668,3.45516
270.00000,17.40040,9.45009,3.45672
270.10000,17.39939,9.45365,3.45817
270.20000,17.40197,9.45706,3.45972
270.30000,17.39183,9.46033,3.46097
270.40000,17.40872,9.46433,3.46259
270.50000,17.40615,9.46764,3.46409
270.60000,17.40081,9.47113,3.46555
270.70000,17.40844,9.47458,3.46704
270.80000,17.39817,9.47788,3.46851
270.90000,17.41682,9.48182,3.47007
271.00000,17.39997,9.48482,3.47144
271.10000,17.41212,9.48874,3.47288
271.20000,17.41418,9.49201,3.47446
271.30000,17.40576,9.49551,3.47586
271.40000,17.42857,9.49949,3.47748
271.50000,17.40288,9.50236,3.47881
271.60000,17.41466,9.50616,3.48037
271.70000,17.41109,9.50929,3.48187
271.80000,17.41549,9.51311,3.48327
271.90000,17.43032,9.51669,3.48486
272.00000,17.40705,9.51979,3.48620
272.10000,17.42897,9.52381,3.48776
272.20000,17.41246,9.52671,3.48920
272.30000,17.42395,9.53060,3.49065
272.40000,17.43000,9.53397,3.49228
272.50000,17.42062,9.53746,3.49370
272.60000,17.43806,9.54130,3.49526
272.70000,17.41743,9.54433,3.49657
272.80000,17.43815,9.54843,3.49818
272.90000,17.42840,9.55143,3.49972
273.00000,17.42440,9.55499,3.50102
273.10000,17.43851,9.55873,3.50259
273.20000,17.43030,9.56210,3.50407
273.30000,17.44348,9.56593,3.50567
273.40000,17.42788,9.56890,3.50702
273.50000,17.43429,9.57262,3.50847
273.60000,17.44050,9.57609,3.51000
273.70000,17.43119,9.57941,3.51149
273.80000,17.44333,9.58313,3.51294
273.90000,17.43740,9.58642,3.51452
274.00000,17.44345,9.59014,3.51593
274.10000,17.44894,9.59370,3.51755
274.20000,17.44089,9.59708,3.51888
274.30000,17.44705,9.60074,3.52041
274.40000,17.43934,9.60386,3.52184
274.50000,17.44424,9.60755,3.52342
274.60000,17.45627,9.61121,3.52492
274.70000,17.44242,9.61437,3.52638
274.80000,17.45233,9.61820,3.52784
274.90000,17.44670,9.62134,3.52922
275.00000,17.45386,9.62514,3.53067
275.10000,17.45820,9.62855,3.53229
275.20000,17.44834,9.63191,3.53374
275.30000,17.46712,9.63587,3.53523
275.40000,17.44747,9.63883,3.53662
275.50000,17.46077,9.64280,3.53821
275.60000,17.45867,9.64596,3.53979
275.70000,17.45266,9.64944,3.54112
275.80000,17.47102,9.65327,3.54263
275.90000,17.45300,9.65637,3.54407
276.00000,17.47619,9.66058,3.54576
276.10000,17.45849,9.66345,3.54716
276.20000,17.45993,9.66713,3.54847
276.30000,17.47004,9.67055,3.55009
276.40000,17.45632,9.67383,3.55150
276.50000,17.48039,9.67789,3.55308
276.60000,17.46047,9.68084,3.55434
276.70000,17.47282,9.68474,3.55595
276.80000,17.47497,9.68805,3.55752
276.90000,17.46660,9.69157,3.55889
277.00000,17.48356,9.69533,3.56035
277.10000,17.46252,9.69830,3.56187
