Time,Load,Extension,Disp (Strain 1)
(s),(kN),(mm),(mm)
69.80000,19.37154,2.44331,0.20366
69.90000,19.36931,2.44622,0.20443
70.00000,19.39098,2.45021,0.20534
70.10000,19.40532,2.45361,0.20632
70.20000,19.40733,2.45702,0.20714
70.30000,19.43255,2.46089,0.20814
70.40000,19.42595,2.46381,0.20900
70.50000,19.44833,2.46774,0.20995
70.60000,19.45612,2.47095,0.21085
70.70000,19.46522,2.47454,0.21172
70.80000,19.47964,2.47811,0.21265
70.90000,19.48370,2.48133,0.21358
71.00000,19.50263,2.48514,0.21460
71.10000,19.50966,2.48847,0.21549
71.20000,19.51818,2.49198,0.21646
71.30000,19.53273,2.49562,0.21742
71.40000,19.53667,2.49893,0.21833
71.50000,19.55117,2.50265,0.21932
71.60000,19.56148,2.50608,0.22035
71.70000,19.56756,2.50957,0.22122
71.80000,19.58226,2.51319,0.22230
71.90000,19.58252,2.51640,0.22324
72.00000,19.60000,2.52034,0.22428
72.10000,19.60730,2.52361,0.22528
72.20000,19.61103,2.52706,0.22630
72.30000,19.62834,2.53070,0.22733
72.40000,19.62643,2.53382,0.22822
72.50000,19.64564,2.53782,0.22936
72.60000,19.64725,2.54089,0.23040
72.70000,19.65738,2.54462,0.23134
72.80000,19.67175,2.54806,0.23254
72.90000,19.67039,2.55141,0.23345
73.00000,19.69511,2.55550,0.23455
73.10000,19.68630,2.55833,0.23564
73.20000,19.70170,2.56223,0.23660
73.30000,19.70715,2.56537,0.23778
73.40000,19.71282,2.56897,0.23876
73.50000,19.73298,2.57269,0.23997
73.60000,19.72434,2.57574,0.24088
73.70000,19.74745,2.57985,0.24207
73.80000,19.74353,2.58272,0.24311
73.90000,19.75539,2.58659,0.24423
74.00000,19.76981,2.59009,0.24547
74.10000,19.76464,2.59337,0.24643
74.20000,19.78496,2.59728,0.24756
74.30000,19.78012,2.60034,0.24863
74.40000,19.79883,2.60436,0.24984
74.50000,19.80046,2.60750,0.25107
74.60000,19.80360,2.61109,0.25207
74.70000,19.81769,2.61471,0.25332
74.80000,19.81487,2.61788,0.25429
74.90000,19.83282,2.62178,0.25557
75.00000,19.83421,2.62496,0.25670
75.10000,19.84085,2.62859,0.25787
75.20000,19.85106,2.63211,0.25904
75.30000,19.85200,2.63549,0.25999
75.40000,19.86433,2.63914,0.26123
75.50000,19.86671,2.64238,0.26243
75.60000,19.87479,2.64607,0.26361
75.70000,19.88732,2.64973,0.26493
75.80000,19.88695,2.65308,0.26593
75.90000,19.89666,2.65671,0.26717
76.00000,19.89915,2.65995,0.26841
76.10000,19.90514,2.66350,0.26961
76.20000,19.91701,2.66709,0.27085
76.30000,19.91688,2.67044,0.27192
76.40000,19.93026,2.67426,0.27317
76.50000,19.92672,2.67725,0.27441
76.60000,19.93818,2.68105,0.27568
76.70000,19.95100,2.68462,0.27698
76.80000,19.94493,2.68786,0.27807
76.90000,19.96116,2.69175,0.27935
77.00000,19.95729,2.69486,0.28053
77.10000,19.97228,2.69884,0.28183
77.20000,19.97467,2.70200,0.28304
77.30000,19.97582,2.70553,0.28421
77.40000,19.99450,2.70938,0.28555
77.50000,19.98080,2.71225,0.28667
77.60000,20.00254,2.71640,0.28804
77.70000,20.00023,2.71940,0.28926
77.80000,20.00754,2.72318,0.29056
77.90000,20.01959,2.72662,0.29187
78.00000,20.01110,2.72986,0.29297
78.10000,20.03343,2.73390,0.29432
78.20000,20.02071,2.73663,0.29552
78.30000,20.03847,2.74067,0.29687
78.40000,20.04727,2.74407,0.29819
78.50000,20.04201,2.74751,0.29938
78.60000,20.06354,2.75144,0.30075
78.70000,20.04964,2.75433,0.30198
78.80000,20.06693,2.75827,0.30324
78.90000,20.06521,2.76128,0.30458
79.00000,20.07303,2.76509,0.30565
79.10000,20.08593,2.76872,0.30710
79.20000,20.07539,2.77175,0.30837
79.30000,20.09354,2.77568,0.30976
79.40000,20.09644,2.77900,0.31104
79.50000,20.09862,2.78257,0.31224
79.60000,20.10632,2.78604,0.31361
79.70000,20.10463,2.78937,0.31482
79.80000,20.11982,2.79329,0.31626
79.90000,20.12065,2.79657,0.31752
80.00000,20.12386,2.80007,0.31876
80.10000,20.13363,2.80368,0.32013
80.20000,20.12842,2.80684,0.32145
80.30000,20.14269,2.81079,0.32273
80.40000,20.14611,2.81406,0.32404
80.50000,20.14734,2.81757,0.32536
80.60000,20.15959,2.82113,0.32682
80.70000,20.15305,2.82436,0.32803
80.80000,20.17148,2.82844,0.32932
80.90000,20.16341,2.83133,0.33063
81.00000,20.17065,2.83502,0.33198
81.10000,20.18472,2.83859,0.33354
81.20000,20.17786,2.84191,0.33463
81.30000,20.20235,2.84614,0.33610
81.40000,20.18539,2.84887,0.33732
81.50000,20.19964,2.85282,0.33877
81.60000,20.19812,2.85577,0.34008
81.70000,20.20083,2.85941,0.34124
81.80000,20.22291,2.86328,0.34283
81.90000,20.20663,2.86622,0.34398
82.00000,20.22731,2.87033,0.34546
82.10000,20.22083,2.87325,0.34670
82.20000,20.22961,2.87717,0.34795
82.30000,20.23898,2.88052,0.34944
82.40000,20.23008,2.88380,0.35064
82.50000,20.25321,2.88792,0.35213
82.60000,20.24063,2.89079,0.35335
82.70000,20.25756,2.89486,0.35485
82.80000,20.25925,2.89800,0.35628
82.90000,20.25739,2.90159,0.35746
83.00000,20.27188,2.90525,0.35892
83.10000,20.26148,2.90829,0.36012
83.20000,20.28300,2.91242,0.36165
83.30000,20.27771,2.91543,0.36287
83.40000,20.28172,2.91905,0.36419
83.50000,20.29218,2.92267,0.36569
83.60000,20.28917,2.92600,0.36696
83.70000,20.29813,2.92958,0.36837
83.80000,20.30013,2.93288,0.36966
83.90000,20.30608,2.93657,0.37101
84.00000,20.31707,2.94028,0.37247
84.10000,20.31320,2.94359,0.37382
84.20000,20.32150,2.94732,0.37517
84.30000,20.31970,2.95043,0.37651
84.40000,20.32223,2.95393,0.37795
84.50000,20.33756,2.95771,0.37935
84.60000,20.33149,2.96093,0.38060
84.70000,20.34301,2.96478,0.38193
84.80000,20.33947,2.96781,0.38333
84.90000,20.34683,2.97163,0.38472
85.00000,20.35897,2.97518,0.38613
85.10000,20.34780,2.97827,0.38734
85.20000,20.36679,2.98231,0.38879
85.30000,20.35826,2.98523,0.39015
85.40000,20.37006,2.98920,0.39153
85.50000,20.37666,2.99250,0.39290
85.60000,20.37456,2.99608,0.39418
85.70000,20.39095,2.99981,0.39579
85.80000,20.37370,3.00270,0.39701
85.90000,20.39893,3.00704,0.39846
86.00000,20.38916,3.00985,0.39975
86.10000,20.39443,3.01357,0.40109
86.20000,20.40829,3.01717,0.40258
86.30000,20.39848,3.02039,0.40387
86.40000,20.41913,3.02440,0.40525
86.50000,20.40351,3.02720,0.40651
86.60000,20.42133,3.03128,0.40794
86.70000,20.42408,3.03448,0.40938
86.80000,20.42176,3.03807,0.41059
86.90000,20.43981,3.04192,0.41209
87.00000,20.42421,3.04485,0.41342
87.10000,20.43962,3.04869,0.41480
87.20000,20.43847,3.05188,0.41619
87.30000,20.44619,3.05568,0.41749
87.40000,20.45247,3.05909,0.41901
87.50000,20.44528,3.06232,0.42023
87.60000,20.46167,3.06619,0.42165
87.70000,20.46006,3.06944,0.42298
87.80000,20.46401,3.07304,0.42445
87.90000,20.47106,3.07659,0.42580
88.00000,20.46994,3.07994,0.42706
88.10000,20.47939,3.08367,0.42851
88.20000,20.48084,3.08702,0.42996
88.30000,20.48489,3.09062,0.43131
88.40000,20.49198,3.09411,0.43272
88.50000,20.48623,3.09735,0.43393
88.60000,20.50182,3.10140,0.43542
88.70000,20.50132,3.10459,0.43689
88.80000,20.49962,3.10802,0.43815
88.90000,20.51136,3.11161,0.43955
89.00000,20.50688,3.11490,0.44082
89.10000,20.52257,3.11893,0.44241
89.20000,20.51435,3.12189,0.44366
89.30000,20.51948,3.12554,0.44501
89.40000,20.53139,3.12907,0.44643
89.50000,20.52473,3.13245,0.44783
89.60000,20.54516,3.13649,0.44928
89.70000,20.53035,3.13938,0.45058
89.80000,20.54289,3.14329,0.45190
89.90000,20.54130,3.14636,0.45334
90.00000,20.54541,3.15006,0.45464
90.10000,20.55868,3.15364,0.45610
90.20000,20.54732,3.15676,0.45732
90.30000,20.56544,3.16077,0.45883
90.40000,20.55847,3.16373,0.46012
90.50000,20.56868,3.16763,0.46152
90.60000,20.57553,3.17104,0.46296
90.70000,20.57025,3.17441,0.46422
90.80000,20.58554,3.17826,0.46570
90.90000,20.57718,3.18133,0.46704
91.00000,20.59042,3.18527,0.46845
91.10000,20.59226,3.18852,0.46989
91.20000,20.59057,3.19207,0.47124
91.30000,20.60355,3.19578,0.47268
91.40000,20.59598,3.19901,0.47398
91.50000,20.60869,3.20279,0.47542
91.60000,20.60443,3.20590,0.47678
91.70000,20.60975,3.20954,0.47816
91.80000,20.61770,3.21312,0.47952
91.90000,20.61423,3.21640,0.48081
92.00000,20.62506,3.22021,0.48235
92.10000,20.62444,3.22344,0.48370
92.20000,20.62829,3.22709,0.48504
92.30000,20.63855,3.23081,0.48644
92.40000,20.63454,3.23408,0.48783
92.50000,20.64103,3.23776,0.48919
92.60000,20.63711,3.24085,0.49053
92.70000,20.64458,3.24457,0.49186
92.80000,20.65581,3.24819,0.49338
92.90000,20.64741,3.25132,0.49468
93.00000,20.65896,3.25520,0.49609
93.10000,20.65687,3.25830,0.49747
93.20000,20.66299,3.26205,0.49877
93.30000,20.67373,3.26559,0.50029
93.40000,20.66662,3.26888,0.50154
93.50000,20.68321,3.27284,0.50304
93.60000,20.67168,3.27578,0.50431
93.70000,20.68602,3.27985,0.50579
93.80000,20.68721,3.28302,0.50722
93.90000,20.68286,3.28641,0.50850
94.00000,20.69978,3.29026,0.51001
94.10000,20.68902,3.29336,0.51130
94.20000,20.71039,3.29760,0.51276
94.30000,20.69785,3.30037,0.51407
94.40000,20.70340,3.30413,0.51541
94.50000,20.71439,3.30760,0.51697
94.60000,20.70442,3.31081,0.51821
94.70000,20.72604,3.31496,0.51967
94.80000,20.71244,3.31778,0.52095
94.90000,20.72536,3.32173,0.52238
95.00000,20.72943,3.32505,0.52379
95.10000,20.72689,3.32861,0.52504
95.20000,20.74273,3.33237,0.52654
95.30000,20.72536,3.33524,0.52783
95.40000,20.74215,3.33919,0.52932
95.50000,20.74420,3.34246,0.53065
95.60000,20.74593,3.34612,0.53202
95.70000,20.75386,3.34963,0.53346
95.80000,20.74593,3.35280,0.53470
95.90000,20.76128,3.35669,0.53619
96.00000,20.75848,3.35984,0.53748
96.10000,20.76381,3.36353,0.53886
96.20000,20.77187,3.36711,0.54031
96.30000,20.76704,3.37042,0.54169
96.40000,20.77713,3.37421,0.54309
96.50000,20.78022,3.37763,0.54452
96.60000,20.78135,3.38115,0.54591
96.70000,20.78447,3.38454,0.54725
96.80000,20.78118,3.38791,0.54862
96.90000,20.79622,3.39190,0.54998
97.00000,20.79305,3.39501,0.55143
97.10000,20.79452,3.39862,0.55277
97.20000,20.80465,3.40214,0.55426
97.30000,20.79652,3.40535,0.55558
97.40000,20.81149,3.40933,0.55701
97.50000,20.80580,3.41238,0.55838
97.60000,20.81396,3.41621,0.55974
97.70000,20.82003,3.41953,0.56120
97.80000,20.81345,3.42295,0.56243
97.90000,20.83537,3.42700,0.56399
98.00000,20.81676,3.42975,0.56526
98.10000,20.82989,3.43370,0.56671
98.20000,20.83274,3.43692,0.56811
98.30000,20.83456,3.44060,0.56937
98.40000,20.84742,3.44417,0.57096
98.50000,20.83304,3.44730,0.57213
98.60000,20.85353,3.45133,0.57373
98.70000,20.84012,3.45411,0.57490
98.80000,20.85258,3.45809,0.57632
98.90000,20.86228,3.46154,0.57782
99.00000,20.85350,3.46491,0.57914
99.10000,20.87097,3.46883,0.58059
99.20000,20.85827,3.47180,0.58183
99.30000,20.87722,3.47594,0.58333
99.40000,20.86894,3.47880,0.58473
99.50000,20.86985,3.48251,0.58601
99.60000,20.88827,3.48640,0.58760
99.70000,20.87544,3.48948,0.58886
99.80000,20.89001,3.49335,0.59036
99.90000,20.88311,3.49640,0.59160
100.00000,20.88936,3.50013,0.59308
100.10000,20.89484,3.50358,0.59444
100.20000,20.89267,3.50699,0.59579
100.30000,20.90362,3.51073,0.59723
100.40000,20.89977,3.51385,0.59861
100.50000,20.90652,3.51763,0.60001
100.60000,20.91413,3.52122,0.60140
100.70000,20.90991,3.52449,0.60269
100.80000,20.91392,3.52809,0.60402
100.90000,20.91923,3.53150,0.60553
101.00000,20.92219,3.53515,0.60687
101.10000,20.92913,3.53863,0.60829
101.20000,20.92174,3.54189,0.60965
101.30000,20.93454,3.54578,0.61114
101.40000,20.92860,3.54873,0.61247
101.50000,20.93470,3.55251,0.61383
101.60000,20.94891,3.55617,0.61528
101.70000,20.93810,3.55940,0.61659
101.80000,20.95578,3.56346,0.61808
101.90000,20.94252,3.56630,0.61949
102.00000,20.95617,3.57035,0.62077
102.10000,20.95315,3.57332,0.62224
102.20000,20.95078,3.57681,0.62356
102.30000,20.97146,3.58080,0.62510
102.40000,20.95801,3.58381,0.62623
102.50000,20.97840,3.58812,0.62779
102.60000,20.96497,3.59080,0.62918
102.70000,20.97088,3.59461,0.63057
102.80000,20.98153,3.59808,0.63197
102.90000,20.97047,3.60133,0.63321
103.00000,20.99335,3.60549,0.63484
103.10000,20.97827,3.60830,0.63619
103.20000,20.99086,3.61226,0.63754
103.30000,20.99539,3.61554,0.63891
103.40000,20.98980,3.61907,0.64017
103.50000,21.00340,3.62276,0.64173
103.60000,20.99312,3.62584,0.64305
103.70000,21.00719,3.62976,0.64449
103.80000,21.00710,3.63300,0.64589
103.90000,21.00834,3.63660,0.64720
104.00000,21.01401,3.64008,0.64871
104.10000,21.00764,3.64327,0.64994
104.20000,21.02086,3.64710,0.65141
104.30000,21.02222,3.65045,0.65276
104.40000,21.02468,3.65404,0.65416
104.50000,21.03315,3.65777,0.65557
104.60000,21.02766,3.66094,0.65699
104.70000,21.03243,3.66460,0.65836
104.80000,21.03806,3.66806,0.65982
104.90000,21.03604,3.67149,0.66112
105.00000,21.04866,3.67525,0.66262
105.10000,21.04045,3.67845,0.66389
105.20000,21.05326,3.68244,0.66538
105.30000,21.05022,3.68552,0.66670
105.40000,21.04742,3.68903,0.66805
105.50000,21.06147,3.69267,0.66956
105.60000,21.04892,3.69571,0.67085
105.70000,21.06980,3.69992,0.67226
105.80000,21.06166,3.70287,0.67365
105.90000,21.06721,3.70668,0.67507
106.00000,21.07498,3.71005,0.67654
106.10000,21.06674,3.71337,0.67779
106.20000,21.08753,3.71745,0.67929
106.30000,21.07142,3.72028,0.68064
106.40000,21.08744,3.72441,0.68215
106.50000,21.08395,3.72743,0.68350
106.60000,21.08360,3.73109,0.68467
106.70000,21.09838,3.73464,0.68633
106.80000,21.08104,3.73764,0.68758
106.90000,21.10368,3.74184,0.68906
107.00000,21.09216,3.74465,0.69034
107.10000,21.10357,3.74872,0.69179
107.20000,21.10985,3.75203,0.69335
107.30000,21.10144,3.75540,0.69463
107.40000,21.11772,3.75929,0.69602
107.50000,21.10660,3.76233,0.69731
107.60000,21.11936,3.76625,0.69879
107.70000,21.11778,3.76942,0.70026
107.80000,21.12004,3.77315,0.70151
107.90000,21.12994,3.77675,0.70302
108.00000,21.12313,3.77999,0.70430
108.10000,21.13471,3.78386,0.70581
108.20000,21.13089,3.78698,0.70711
108.30000,21.13106,3.79046,0.70843
108.40000,21.14100,3.79412,0.70990
108.50000,21.14037,3.79756,0.71131
108.60000,21.14598,3.80120,0.71280
108.70000,21.14400,3.80443,0.71408
108.80000,21.14727,3.80800,0.71552
108.90000,21.15518,3.81162,0.71695
109.00000,21.15313,3.81495,0.71828
109.10000,21.16052,3.81873,0.71968
109.20000,21.16145,3.82205,0.72112
109.30000,21.16107,3.82559,0.72257
109.40000,21.16865,3.82909,0.72395
109.50000,21.16308,3.83236,0.72523
109.60000,21.17616,3.83628,0.72671
109.70000,21.16821,3.83925,0.72812
109.80000,21.17435,3.84302,0.72940
109.90000,21.18794,3.84671,0.73091
110.00000,21.17627,3.84989,0.73222
110.10000,21.19148,3.85380,0.73379
110.20000,21.18093,3.85679,0.73510
110.30000,21.19141,3.86074,0.73650
110.40000,21.19246,3.86394,0.73794
110.50000,21.19214,3.86759,0.73934
110.60000,21.20859,3.87138,0.74076
110.70000,21.19037,3.87431,0.74201
110.80000,21.21084,3.87852,0.74347
110.90000,21.20022,3.88135,0.74497
111.00000,21.20426,3.88507,0.74625
111.10000,21.21467,3.88854,0.74775
111.20000,21.20769,3.89196,0.74897
111.30000,21.22798,3.89597,0.75063
111.40000,21.20978,3.89877,0.75182
111.50000,21.22264,3.90269,0.75325
111.60000,21.22567,3.90594,0.75462
111.70000,21.22349,3.90951,0.75605
111.80000,21.23767,3.91327,0.75762
111.90000,21.22702,3.91645,0.75886
112.00000,21.24098,3.92035,0.76027
112.10000,21.23322,3.92337,0.76168
112.20000,21.23991,3.92713,0.76315
112.30000,21.24510,3.93054,0.76454
112.40000,21.23685,3.93376,0.76575
112.50000,21.25278,3.93773,0.76729
112.60000,21.25087,3.94099,0.76869
112.70000,21.25307,3.94456,0.77007
112.80000,21.25889,3.94807,0.77150
112.90000,21.25442,3.95142,0.77290
113.00000,21.26415,3.95524,0.77437
113.10000,21.26129,3.95843,0.77572
113.20000,21.26690,3.96210,0.77712
113.30000,21.27509,3.96572,0.77857
113.40000,21.26744,3.96897,0.77998
113.50000,21.27959,3.97293,0.78137
113.60000,21.27584,3.97607,0.78284
113.70000,21.27529,3.97957,0.78410
113.80000,21.28166,3.98297,0.78560
113.90000,21.27929,3.98640,0.78690
114.00000,21.29525,3.99039,0.78843
114.10000,21.28415,3.99336,0.78970
114.20000,21.29226,3.99723,0.79122
114.30000,21.29463,4.00042,0.79260
114.40000,21.29288,4.00400,0.79393
114.50000,21.30966,4.00791,0.79546
114.60000,21.29589,4.01093,0.79689
114.70000,21.30910,4.01489,0.79830
114.80000,21.29920,4.01775,0.79963
114.90000,21.30728,4.02165,0.80093
115.00000,21.31664,4.02505,0.80255
115.10000,21.30386,4.02829,0.80377
115.20000,21.32228,4.03228,0.80528
115.30000,21.31278,4.03525,0.80654
115.40000,21.32514,4.03933,0.80807
115.50000,21.32343,4.04239,0.80945
115.60000,21.32046,4.04595,0.81074
115.70000,21.33555,4.04972,0.81225
115.80000,21.32125,4.05274,0.81355
115.90000,21.34088,4.05689,0.81509
116.00000,21.33373,4.05984,0.81649
116.10000,21.33896,4.06371,0.81786
116.20000,21.34632,4.06716,0.81934
116.30000,21.33707,4.07050,0.82064
116.40000,21.35352,4.07441,0.82213
116.50000,21.34297,4.07737,0.82350
116.60000,21.35129,4.08116,0.82485
116.70000,21.35411,4.08450,0.82641
116.80000,21.35225,4.08801,0.82768
116.90000,21.36130,4.09170,0.82915
117.00000,21.35509,4.09481,0.83051
117.10000,21.36411,4.09863,0.83197
117.20000,21.36937,4.10211,0.83334
117.30000,21.36776,4.10561,0.83474
117.40000,21.37478,4.10936,0.83614
117.50000,21.36667,4.11238,0.83754
117.60000,21.37218,4.11605,0.83891
117.70000,21.38054,4.11958,0.84036
117.80000,21.37570,4.12294,0.84169
117.90000,21.38621,4.12677,0.84325
118.00000,21.37709,4.12976,0.84458
118.10000,21.38820,4.13371,0.84599
118.20000,21.39210,4.13697,0.84739
118.30000,21.38483,4.14036,0.84877
118.40000,21.40210,4.14431,0.85029
118.50000,21.38972,4.14731,0.85159
118.60000,21.40353,4.15139,0.85297
118.70000,21.40057,4.15446,0.85454
118.80000,21.40086,4.15812,0.85582
118.90000,21.41532,4.16178,0.85737
119.00000,21.39782,4.16485,0.85857
119.10000,21.41718,4.16895,0.86011
119.20000,21.40664,4.17182,0.86146
119.30000,21.41413,4.17565,0.86285
119.40000,21.42164,4.17901,0.86439
119.50000,21.41255,4.18243,0.86564
119.60000,21.43138,4.18638,0.86726
119.70000,21.41292,4.18917,0.86851
119.80000,21.42968,4.19328,0.87001
119.90000,21.43217,4.19652,0.87145
120.00000,21.42781,4.20015,0.87278
120.10000,21.44186,4.20385,0.87435
120.20000,21.42614,4.20684,0.87557
120.30000,21.44081,4.21077,0.87704
120.40000,21.43671,4.21391,0.87837
120.50000,21.44186,4.21769,0.87982
120.60000,21.44697,4.22109,0.88130
120.70000,21.43804,4.22432,0.88259
120.80000,21.45271,4.22820,0.88403
120.90000,21.45032,4.23143,0.88539
121.00000,21.45123,4.23498,0.88681
121.10000,21.45786,4.23853,0.88828
121.20000,21.45404,4.24190,0.88963
121.30000,21.46380,4.24574,0.89102
121.40000,21.46338,4.24903,0.89251
121.50000,21.46533,4.25263,0.89395
121.60000,21.47218,4.25614,0.89544
121.70000,21.46243,4.25935,0.89668
121.80000,21.47595,4.26336,0.89821
121.90000,21.47570,4.26660,0.89964
122.00000,21.47425,4.27016,0.90101
122.10000,21.48056,4.27353,0.90250
122.20000,21.47360,4.27690,0.90374
122.30000,21.49195,4.28091,0.90529
122.40000,21.47777,4.28379,0.90659
122.50000,21.48561,4.28763,0.90805
122.60000,21.49089,4.29095,0.90953
122.70000,21.48682,4.29447,0.91079
122.80000,21.50609,4.29848,0.91243
122.90000,21.48819,4.30136,0.91378
123.00000,21.50122,4.30537,0.91527
123.10000,21.49395,4.30826,0.91652
123.20000,21.49827,4.31208,0.91794
123.30000,21.51113,4.31565,0.91946
123.40000,21.49610,4.31879,0.92079
123.50000,21.51474,4.32280,0.92230
123.60000,21.50432,4.32572,0.92360
123.70000,21.51433,4.32968,0.92508
123.80000,21.51781,4.33296,0.92658
123.90000,21.51178,4.33642,0.92791
124.00000,21.52662,4.34030,0.92936
124.10000,21.51643,4.34339,0.93070
124.20000,21.52994,4.34736,0.93221
124.30000,21.52317,4.35037,0.93364
124.40000,21.52456,4.35404,0.93494
124.50000,21.53376,4.35764,0.93646
124.60000,21.52827,4.36100,0.93779
124.70000,21.54305,4.36489,0.93935
124.80000,21.53126,4.36787,0.94062
124.90000,21.53869,4.37162,0.94202
125.00000,21.54113,4.37500,0.94347
125.10000,21.53973,4.37846,0.94487
125.20000,21.54628,4.38210,0.94636
125.30000,21.54471,4.38540,0.94774
125.40000,21.55001,4.38917,0.94912
125.50000,21.55538,4.39268,0.95062
125.60000,21.55191,4.39609,0.95196
125.70000,21.55812,4.39979,0.95342
125.80000,21.55203,4.40288,0.95478
125.90000,21.55637,4.40653,0.95619
126.00000,21.56519,4.41009,0.95768
126.10000,21.55821,4.41336,0.95899
126.20000,21.56975,4.41724,0.96046
126.30000,21.56221,4.42028,0.96181
126.40000,21.57057,4.42416,0.96327
126.50000,21.57465,4.42749,0.96471
126.60000,21.56947,4.43093,0.96606
126.70000,21.58372,4.43479,0.96761
126.80000,21.57092,4.43778,0.96893
126.90000,21.58581,4.44192,0.97039
127.00000,21.58261,4.44498,0.97196
127.10000,21.58157,4.44860,0.97328
127.20000,21.59236,4.45215,0.97478
127.30000,21.57879,4.45530,0.97597
127.40000,21.60261,4.45961,0.97767
127.50000,21.58559,4.46233,0.97897
127.60000,21.59351,4.46626,0.98042
127.70000,21.59881,4.46950,0.98180
127.80000,21.59115,4.47294,0.98314
127.90000,21.60799,4.47680,0.98477
128.00000,21.59200,4.47976,0.98608
128.10000,21.60903,4.48385,0.98743
128.20000,21.60607,4.48694,0.98890
128.30000,21.60617,4.49067,0.99033
128.40000,21.61739,4.49432,0.99187
128.50000,21.60402,4.49741,0.99311
128.60000,21.61562,4.50119,0.99459
128.70000,21.61203,4.50437,0.99608
128.80000,21.62061,4.50826,0.99755
128.90000,21.62211,4.51155,0.99890
129.00000,21.61524,4.51488,1.00018
129.10000,21.62671,4.51861,1.00171
129.20000,21.62304,4.52189,1.00317
129.30000,21.62837,4.52553,1.00447
129.40000,21.63229,4.52900,1.00598
129.50000,21.62976,4.53243,1.00729
129.60000,21.63802,4.53623,1.00892
129.70000,21.63761,4.53960,1.01029
129.80000,21.63881,4.54315,1.01168
129.90000,21.64160,4.54652,1.01316
130.00000,21.63675,4.54988,1.01457
130.10000,21.64875,4.55392,1.01602
130.20000,21.64749,4.55711,1.01740
130.30000,21.64640,4.56076,1.01880
130.40000,21.64868,4.56404,1.02027
130.50000,21.64329,4.56739,1.02161
130.60000,21.65882,4.57130,1.02312
130.70000,21.64789,4.57435,1.02448
130.80000,21.65608,4.57822,1.02593
130.90000,21.65730,4.58139,1.02732
131.00000,21.65545,4.58501,1.02864
131.10000,21.67521,4.58893,1.03028
131.20000,21.65559,4.59182,1.03164
131.30000,21.66918,4.59583,1.03306
131.40000,21.66282,4.59879,1.03455
131.50000,21.66844,4.60268,1.03595
131.60000,21.67547,4.60599,1.03751
131.70000,21.66513,4.60931,1.03868
131.80000,21.68399,4.61333,1.04027
131.90000,21.66809,4.61616,1.04158
132.00000,21.68164,4.62018,1.04307
132.10000,21.68436,4.62343,1.04450
132.20000,21.67832,4.62698,1.04578
132.30000,21.69289,4.63074,1.04748
132.40000,21.68089,4.63392,1.04884
132.50000,21.69655,4.63795,1.05033
132.60000,21.68419,4.64076,1.05161
132.70000,21.69144,4.64468,1.05311
132.80000,21.69845,4.64817,1.05469
132.90000,21.69089,4.65154,1.05596
133.00000,21.70302,4.65536,1.05745
133.10000,21.69379,4.65840,1.05880
133.20000,21.69995,4.66214,1.06027
133.30000,21.70232,4.66548,1.06167
133.40000,21.70093,4.66901,1.06296
133.50000,21.70962,4.67274,1.06449
133.60000,21.70174,4.67585,1.06591
133.70000,21.71132,4.67970,1.06730
133.80000,21.71755,4.68320,1.06876
133.90000,21.71028,4.68650,1.07017
134.00000,21.71698,4.69021,1.07164
134.10000,21.71341,4.69343,1.07309
134.20000,21.71793,4.69711,1.07446
134.30000,21.72396,4.70056,1.07600
134.40000,21.71765,4.70390,1.07736
134.50000,21.73110,4.70781,1.07889
134.60000,21.71880,4.71073,1.08016
134.70000,21.72854,4.71467,1.08166
134.80000,21.73322,4.71800,1.08319
134.90000,21.72611,4.72143,1.08444
135.00000,21.74206,4.72527,1.08598
135.10000,21.72818,4.72830,1.08730
135.20000,21.74364,4.73245,1.08888
135.30000,21.73524,4.73536,1.09023
135.40000,21.73640,4.73904,1.09159
135.50000,21.75128,4.74277,1.09317
135.60000,21.73601,4.74599,1.09448
135.70000,21.75797,4.75017,1.09607
135.80000,21.73748,4.75285,1.09737
135.90000,21.74632,4.75671,1.09886
136.00000,21.74925,4.75989,1.10036
136.10000,21.74301,4.76341,1.10167
136.20000,21.76361,4.76737,1.10320
136.30000,21.74482,4.77027,1.10448
136.40000,21.76147,4.77432,1.10602
136.50000,21.75933,4.77742,1.10741
136.60000,21.75777,4.78116,1.10880
136.70000,21.76958,4.78473,1.11036
136.80000,21.75536,4.78784,1.11170
136.90000,21.77080,4.79182,1.11322
137.00000,21.76406,4.79490,1.11456
137.10000,21.77116,4.79870,1.11596
137.20000,21.77331,4.80208,1.11750
137.30000,21.76457,4.80532,1.11873
137.40000,21.77610,4.80909,1.12022
137.50000,21.77538,4.81244,1.12163
137.60000,21.78008,4.81616,1.12324
137.70000,21.78131,4.81953,1.12463
137.80000,21.77710,4.82295,1.12603
137.90000,21.78572,4.82672,1.12749
138.00000,21.78355,4.82999,1.12894
138.10000,21.78553,4.83359,1.13030
138.20000,21.79069,4.83707,1.13175
138.30000,21.78418,4.84050,1.13310
138.40000,21.79867,4.84453,1.13469
138.50000,21.78941,4.84750,1.13610
138.60000,21.79063,4.85109,1.13748
138.70000,21.79586,4.85447,1.13888
138.80000,21.79027,4.85787,1.14026
138.90000,21.80618,4.86185,1.14181
139.00000,21.79429,4.86486,1.14312
139.10000,21.80428,4.86878,1.14456
139.20000,21.80394,4.87190,1.14613
139.30000,21.79970,4.87545,1.14748
139.40000,21.81787,4.87936,1.14906
139.50000,21.80160,4.88234,1.15033
